Time,title,steamAppID,storeID,price,retailprice,savings,storeName
2025-02-04,MONSTER HUNTER: WORLD,582010,27,9.25,29.99,69.156385,Gamesplanet
2025-02-04,Persona 5 Royal,1687950,29,24.00,59.99,59.993332,2Game
2025-02-04,Persona 3 Reload,2161700,29,35.00,69.99,49.992856,2Game
2025-02-04,Persona 4 Golden,1113000,29,11.99,19.99,40.020010,2Game
2025-02-04,XCOM 2: War of the Chosen,,29,4.00,39.99,89.997499,2Game
2025-02-04,The Elder Scrolls V: Skyrim Special Edition,489830,29,39.99,39.99,0.000000,2Game
2025-02-04,Metaphor: ReFantazio,2679460,29,44.53,69.99,36.376625,2Game
2025-02-04,MONSTER HUNTER RISE,1446780,29,10.00,39.99,74.993748,2Game
2025-02-04,MONSTER HUNTER: WORLD,582010,29,9.90,29.99,66.988996,2Game
2025-02-04,Persona 5 Royal,1687950,15,52.79,59.99,12.002000,Fanatical
2025-02-04,Persona 3 Reload,2161700,15,60.89,69.99,13.001857,Fanatical
2025-02-04,Persona 4 Golden,1113000,15,17.99,19.99,10.005003,Fanatical
2025-02-04,XCOM 2: War of the Chosen,,15,3.69,39.99,90.772693,Fanatical
2025-02-04,The Elder Scrolls V: Skyrim Special Edition,489830,15,39.99,39.99,0.000000,Fanatical
2025-02-04,Metaphor: ReFantazio,2679460,15,60.89,69.99,13.001857,Fanatical
2025-02-04,MONSTER HUNTER RISE,1446780,15,33.19,39.99,17.004251,Fanatical
2025-02-04,MONSTER HUNTER: WORLD,582010,15,25.35,29.99,15.471824,Fanatical
2025-02-04,XCOM 2: War of the Chosen,,7,3.99,39.99,90.022506,GOG
2025-02-04,The Elder Scrolls V: Skyrim Special Edition,489830,7,9.99,39.99,75.018755,GOG
2025-02-04,XCOM 2: War of the Chosen,,2,39.99,39.99,0.000000,GamersGate
2025-02-04,MONSTER HUNTER RISE,1446780,2,9.00,39.99,77.494374,GamersGate
2025-02-04,MONSTER HUNTER: WORLD,582010,2,8.91,29.99,70.290097,GamersGate
2025-02-04,XCOM 2: War of the Chosen,,24,39.99,39.99,0.000000,Voidu
2025-02-04,MONSTER HUNTER RISE,1446780,24,39.99,39.99,0.000000,Voidu
2025-02-04,MONSTER HUNTER: WORLD,582010,24,29.99,29.99,0.000000,Voidu
2025-02-04,XCOM 2: War of the Chosen,,28,39.99,39.99,0.000000,Gamesload
2025-02-04,MONSTER HUNTER RISE,1446780,28,39.99,39.99,0.000000,Gamesload
2025-02-04,MONSTER HUNTER: WORLD,582010,28,29.99,29.99,0.000000,Gamesload
2025-02-04,XCOM 2: War of the Chosen,,34,39.99,39.99,0.000000,Noctre
2025-02-04,MONSTER HUNTER RISE,1446780,34,39.99,39.99,0.000000,Noctre
2025-02-04,MONSTER HUNTER: WORLD,582010,34,29.99,29.99,0.000000,Noctre
2025-02-04,The Elder Scrolls V: Skyrim Special Edition,489830,25,39.99,39.99,0.000000,Epic Games Store
